"taxa","SiteID","stability","pop_stab","async_l","avg_richness","mpd","f_dis","cwm_pc1","avg_FDD","sd_FDD","avg_GDD5","sd_GDD5","log_stability","log_sqrt_async_l","log_pop_stab"
"Rodents","33forest",1.6605554721578,1.45182722665238,1.30820830837966,2.11764705882353,75.211462017704,1.06496057942102,-0.867376642215774,-1014.52500915527,311.571353816423,1867.53500366211,123.173606886908,0.507152168176877,0.134329248762962,0.372822919413914
"Rodents","34field",1.48946765387647,0.935605054153057,2.53441093729454,3.89473684210526,72.0078001370275,1.06746267110959,-0.627225943533247,-868.05998840332,238.810203446909,2082.09000244141,146.854977299653,0.398418776840384,0.464980619082349,-0.066561842241966
"Rodents","34forest",2.02779620496542,1.42761633214411,2.01755599286412,2.25,87.7635438117946,1.17665692966078,-0.853601724550808,-868.05998840332,238.810203446909,2082.09000244141,146.854977299653,0.706949590031198,0.350943437182503,0.356006152848696
"Rodents","35field",1.54186778607486,0.912738665678398,2.85365438091387,5.05,81.7529069290715,1.06961375744283,-0.687043483275253,-711.269995117187,256.010725745779,2136.03500366211,164.365430494251,0.432994529619998,0.524300205915718,-0.091305676295721
"Rodents","35forest",1.5320396293629,1.23721285703357,1.53338478514927,2.6,55.8598260300024,0.832420195166641,-0.807365527764576,-711.269995117187,256.010725745779,2136.03500366211,164.365430494251,0.426599938714188,0.213738784898049,0.21286115381614
"Rodents","7field",1.82383513787302,1.31356704892849,1.92782081880598,3.15,69.2261410057072,0.993805168087117,-0.52040178365285,-714.670001983643,220.788291213458,2329.83500976562,152.64301965813,0.600941502629138,0.328195127782778,0.272746374846357
"Rodents","7forest",1.69334114301165,1.40167798434116,1.4594607402857,2.9,59.7769967457043,0.883208440705584,-0.830287812554766,-714.670001983643,220.788291213458,2329.83500976562,152.64301965813,0.526703584926399,0.189033505761415,0.337670079164984
"Rodents","8field",1.89979266372847,1.04813836942679,3.28530105656201,2.16666666666667,64.3824417941496,0.82690829417417,-0.739770855737427,-1632.9000051398,248.796382375397,1252.56315532484,158.194505515861,0.641744755864463,0.594729146785268,0.0470156090791988
"Rodents","8forest",1.79461386796825,1.00417753199252,3.19389797398545,3.5625,77.7184397952434,1.03795890111126,-0.754422948052332,-1582.38235294118,207.968577089498,1259.7235286937,151.607625789731,0.584789883461597,0.580621053129958,0.00416883033163891
"Rodents","9field",1.53750594576006,1.01812132110667,2.2805234541512,2.8,72.7054985717123,1.00368219194227,-0.628389905710684,-900.475012207031,287.967173042212,2014.825,164.718772369019,0.430161587852073,0.412202500884873,0.0179590869671973
"Rodents","9forest",2.05326904551893,1.37845264793597,2.2187481886196,2,63.4571123880698,0.899712767614612,-0.874467730513344,-852.030780498798,320.419983820787,2018.41539588341,190.602184330827,0.719433179386661,0.398471578922228,0.320961600464427
"WinterGame","1",1.77958242197774,1.57127393539377,1.28272158180016,3.9,29.1128431942583,0.506846885225114,-0.633121750338077,-951.4,310.483914093012,2067.44001464844,158.417266953971,0.576378742387896,0.124492028236326,0.451886714151573
"WinterGame","2",1.78973975655428,1.4087284250579,1.61408059115945,4.5,63.70134930062,1.1268051747882,-0.201543046757097,-949.962503433228,323.973630122391,2004.19998931885,181.115254899457,0.582070221883048,0.239382750582942,0.342687471300111
"WinterGame","3",2.07638727346976,1.26405364708542,2.69827186303585,4.25,99.8708131621067,1.88448597464535,0.790913996412607,-952.461533766526,328.180850714646,2009.72306941106,188.009608219447,0.730629495819886,0.496305758681455,0.234323737138431
"WinterGame","4",2.92282694061697,1.8518290194041,2.49117612155246,5.89473684210526,76.9151979327643,1.13433529686845,1.02664310647152,-621.263153076172,170.936337574193,2221.57895379317,170.553677655022,1.07255127829253,0.456377468466513,0.616173809826022
"WinterGame","7",2.48279947010094,1.25796596469906,3.89534121417086,6.57894736842105,99.2127841115787,1.39000369034673,0.463373637011513,-528.829997253418,225.46322771462,2414.73500976562,164.381997000635,0.909386742129329,0.679890639305261,0.229496102824066
"WinterGame","8",1.40193295033127,1.18554407668413,1.39836027076352,4,104.515146382248,1.57019584304168,0.0994787480295681,-628.088231703814,165.507925208987,2105.00588091682,141.683495056704,0.337851963168687,0.167650157510177,0.170201805658514
"WinterGame","9",1.73161887959627,1.14771792139966,2.27632515771521,5.88235294117647,101.68820336793,1.17478076528921,-0.477671890399752,-627.369999694824,261.406997380441,2252.0200012207,162.401200668341,0.549056739504,0.411281184865524,0.137775554638475
"WinterGame","10",1.55879354068944,1.04260500407678,2.23530909378305,5,101.696436394422,1.09877940032783,-0.755827551190348,-619.890002441406,169.727391303849,2176.49498291016,162.731781976244,0.443912150702623,0.402189757749019,0.0417223929536057
"WinterGame","12",2.19316859055651,1.30931112975569,2.80581036887525,6.45,103.760864729706,1.39497628193396,0.562887042522059,-607.909996032715,176.769661633937,2218.14000854492,166.715647639538,0.785347343159646,0.515846199405222,0.269501143754424
"WinterGame","13",2.62591271949465,1.56535747497995,2.81406102225972,5.61111111111111,123.994797967562,1.4560656948738,-0.246438114220549,-589.780002593994,174.761160724298,2234.97999267578,168.277972397294,0.965428538273653,0.517314321847536,0.448114216426119
"WinterGame","14",1.78065515841934,1.03204331917052,2.97689687836436,5,110.139914627331,1.4532160429513,0.164671958456108,-496.858822990866,146.087068368642,2276.52350930607,175.140012767495,0.576981363111845,0.545440720993017,0.0315406421188323
"WinterGame","16",1.14379139035548,0.807124389798291,2.00822654883974,5.53333333333333,104.820051169781,1.21342104699695,-0.728039969145772,-553.422222561306,152.170000041771,2272.48891194661,172.476460455963,0.134348525241758,0.348626009296396,-0.214277484054635
"WinterGame","19",0.941392138061417,0.766741177285207,1.50745223262313,5.73333333333333,101.648089158808,1.62872338784363,0.380483496172682,-672.725003051758,171.048475217925,2102.88001708984,161.87889719864,-0.0603955013762721,0.205210481315845,-0.265605982692117
"WinterGame","22",2.3710847797976,1.74384687066562,1.84874695987111,5.3,117.205702340851,2.03711899643386,0.667991824847963,-578.661541278546,174.875507003333,2092.27690241887,133.44503760946,0.863347563423168,0.307254045308755,0.556093518114414
"WinterGame","23",1.54268585479657,0.907757804179562,2.8881185248158,3.66666666666667,98.5587915025386,1.58473466605488,0.358189763881815,-1459.60768479567,203.829147340738,1544.13845590445,133.912037060589,0.43352495887242,0.530302630318564,-0.0967776714461443
"WinterGame","24",1.65269822308449,1.18119385998441,1.95769377001118,3.9,92.9870570137925,1.00059923917146,-0.652404162904891,-1231.83000183105,273.568684951401,1848.80999755859,150.407425987889,0.502409239004926,0.33588356624762,0.166525672757298
"WinterGame","25",0.882464033696842,0.711679251024113,1.53753644789593,4,89.5049259785087,1.24772452224609,-0.32476201080315,-1505.9700012207,242.693951516238,1654.42498779297,159.552608484489,-0.125037246022936,0.215090713183063,-0.340127959205999
"WinterGame","26",1.60615874393916,1.12303546093098,2.04545530025819,5.83333333333333,106.373629202545,1.85237810753859,0.398097803039008,-786.729997253418,175.528413723475,2209.95499267578,159.631298659921,0.47384545493566,0.357810202713525,0.116035252222128
"WinterGame","27",1.2842338665221,0.861394411258849,2.22271682822167,4.61111111111111,94.7242869353631,1.75346765027231,1.02366521806188,-822.659996032715,178.445698120454,2142.175,155.933727377976,0.250162327718373,0.399365122075947,-0.149202794357577
"WinterGame","28",1.32570009963344,0.958830142699946,1.9116448928854,4.85,97.7577889359457,1.05775620733106,-0.744250152301419,-800.05,272.870684386749,2262.28999023438,151.55293845452,0.281940696978008,0.323982035950875,-0.0420413389728634
"WinterGame","29",1.77261314096312,1.19970976249148,2.18310961967164,6.29411764705882,77.6573175410219,1.03732678508768,-0.465418238722557,-990.757887990851,313.162273381831,2029.03159051192,158.927836202966,0.572454808677915,0.390375145728349,0.182079662949564
"WinterGame","30",0.941276623058581,0.740000644853969,1.61796957076667,3.28571428571429,77.915685496257,0.944825019448881,-0.896113650514159,-1067.98500061035,209.490494649208,1931.0799987793,156.285285189713,-0.0605182154780478,0.240586005881972,-0.301104221360019
"WinterGame","32",1.14352386149276,0.829108278252544,1.90225160770264,4.5,106.819673308005,1.8437857509644,0.536285965705651,-777.964283534459,299.125006231499,2100.85711669922,183.706830463045,0.134114601331424,0.321519120616288,-0.187404519284863
"WinterGame","33",1.87371797361822,1.13301790701269,2.73485873184634,5.65,117.795424742378,1.9592205415153,0.380452791904577,-847.694999694824,298.381566484824,2024.40501708984,158.608899615828,0.627924678156894,0.503039891282096,0.124884786874803
"WinterGame","36",1.50475245615286,1.05531260721274,2.03314273460776,4.68421052631579,101.169688201524,1.08688908618307,-0.646532317656525,-752.290005493164,182.000583157931,2061.30498657227,155.499947660075,0.408628403710807,0.354791370519705,0.0538370331911019
"WinterGame","38",2.01362735672992,1.12209179069021,3.22033784279992,3.55555555555556,98.3336078998498,1.14691747104137,-0.67984864760179,-1536.9049987793,233.557553655551,1523.7700012207,173.623597326954,0.699937750726974,0.584743137088392,0.115194613638581
"WinterGame","39",1.06432071675012,0.870597135256731,1.49455039555222,4.61111111111111,71.5105668276972,1.16636333031147,-0.255633252869203,-1030.26500244141,301.250553387796,2039.16998901367,146.552865955481,0.0623367710169385,0.200912711425311,-0.138575940408372
"WinterGame","40",1.93531919842354,1.46809251272512,1.73779427506086,5.5625,78.9985056258688,1.18224386126877,-0.33957344314897,-697.289997863769,177.827339027991,2099.14499511719,158.349520555186,0.660272273302872,0.276308325528676,0.383963947774195
"WinterGame","41",1.51275577096426,1.25394537807059,1.45539339199245,4,47.9539910621274,0.760873715384426,-0.502220222704706,-993.805004882812,241.346760890194,2100.40996704102,160.182746929677,0.413933001396018,0.1876381182914,0.226294883104621
"WinterGame","42",1.54202102100896,1.09085742314281,1.99822600051752,4.05263157894737,94.2016573130564,1.4922448561592,0.141335646216133,-1506.5450012207,229.676503233863,1693.44499511719,159.662491397906,0.433093907349749,0.346129893600829,0.0869640137489184
"WinterGame","45",1.76444099842032,1.20462312121956,2.14541785969297,5.05,110.535998800107,1.97041116314009,0.855779130565226,-745.675001525879,176.793997904726,2260.90500488281,172.129214499532,0.56783392544452,0.381667169895675,0.186166755548841
"WinterGame","47",1.98794066247433,1.4349175357221,1.91934456919528,4,91.0257388956759,1.01021066893448,-0.615062568211963,-818.79999582391,294.964844560336,2034.0052682977,166.655608558946,0.687099259938992,0.325991878774412,0.361107381164579
"WinterGame","49",2.26040215769403,1.26609817717195,3.18740066801633,4.47058823529412,99.2869943897103,1.4638598112669,-0.239540618472958,-743.224995422363,224.435365492044,2051.14002685547,173.054925636669,0.815542743336018,0.57960287351185,0.235939869824173
"WinterGame","50",2.53795996488956,1.4685373619578,2.98675454848196,3.42857142857143,95.6280471363322,1.85036226485771,1.24680705357047,-615.157143729074,158.334037473501,1913.64285714286,117.328589014698,0.931360594892588,0.547093681300386,0.384266913592201
"WinterGame","51",1.50966265053606,1.03971989829197,2.10827427696447,4.5,95.2308945963635,1.51174725177481,0.130748572577864,-673.375006103516,173.108146661402,2028.23999633789,156.206920025493,0.411886215626028,0.372934867313609,0.0389513483124162
"WinterGame","52",2.24233603370667,1.29304511351005,3.00728118501077,5,113.674353403229,1.62554211233213,0.243029150955727,-666.834999847412,267.896694513022,2114.67501831055,163.482116443621,0.807518194643998,0.550518204890586,0.25699998975341
"WinterGame","54",1.61611990682239,1.11358686172386,2.10619686860071,3.83333333333333,107.998264336582,1.07355958061922,-1.0715230542925,-709.531582480983,265.603497892968,2048.5158177426,139.916765803559,0.480028157112568,0.372441944605098,0.107586212507462
"WinterGame","55",1.80969827604554,1.0103553836041,3.20821914047711,3.83333333333333,81.0500932512075,0.833228248326916,-0.868056038615884,-795.422227647569,172.601669448158,1984.85555691189,159.593003065942,0.593160133064644,0.582857999146872,0.0103021339177669
"WinterGame","56",1.44101583387847,1.08865340414267,1.7520973626327,3.5625,93.3269662257925,0.933636978264127,-0.908026158185253,-725.670001220703,176.216260887954,1933.72501220703,153.814690334382,0.365348305075316,0.280406781624528,0.0849415234507868
"WinterGame","57",0.954780116074731,0.687263006541707,1.93001549877123,4.47058823529412,92.7279378108478,1.72606480590458,0.592340078179252,-1050.55000305176,285.838276697703,1998.57999267578,140.053361824925,-0.0462742099597698,0.328764016667982,-0.375038226627752
"WinterGame","58",1.93838174140746,1.25028875726726,2.40357660766563,5.875,96.5249612325302,1.19561363420489,-0.369837402190417,-709.011113484701,264.730288671081,2401.63887532552,178.061871204023,0.661853471061588,0.438478940611301,0.223374530450283
"WinterGame","60",2.00492065496619,1.21774440482444,2.71070398647608,4.41176470588235,95.9145852834208,1.16144555348165,-0.518038416820896,-889.533331976997,171.375569377969,2110.51112196181,163.211190164118,0.69560448639253,0.498604187381849,0.197000299010683
"WinterGame","63",1.63623189879298,0.990617931398992,2.72820713405372,5.0625,96.2427347359478,1.26188645182252,-0.389022004395445,-753.62940530216,155.753523797511,2267.05884507123,189.067962815037,0.49239597556381,0.501822333002042,-0.00942635743823506
"WinterGame","65",2.19387113299946,1.01384084668177,4.68255253275906,4.6,95.6429187962373,1.29932768138224,-0.528140615331172,-891.817648494945,179.600546621574,2060.71764418658,145.743169685751,0.78566762402931,0.77192168711433,0.0137459369149816
"WinterGame","67",0.865274788114117,0.687669222664385,1.58324791355424,5.5,114.471359323641,1.73716511625908,-0.213279386045219,-884.259999084473,201.477275142474,2109.64000854492,153.115480794344,-0.144708148377631,0.229739189294479,-0.37444733767211
"WinterGame","68",2.30356011002492,1.52539549779604,2.28052153850826,4.52631578947368,101.612195498146,1.2820836265921,-0.517684908353652,-934.624993896484,230.022120487156,2126.0049987793,171.298023578964,0.834455800136898,0.412202080883987,0.422253719252915
"WinterGame","70",1.39717714119443,0.819576958514062,2.90618637881611,3.75,98.3505273569491,1.34237286644693,-0.343921331502934,-1562.25499267578,236.068239926206,1471.63501586914,165.512826146651,0.334453873377564,0.533420849476933,-0.198966976099369
"WinterGame","71",2.32767689725938,1.52542258952435,2.32843996795925,4.65,99.3081965328383,1.53334834285616,-0.179805099888829,-1572.94499511719,295.487830726363,1545.67999267578,157.376288436208,0.844870730399955,0.422599250843055,0.422271479556896
"WinterGame","72",1.23226600255882,0.797931548841112,2.38494111226124,3.27777777777778,90.3627841543464,1.46236918335035,-0.123975767214903,-1600.11578690378,244.846615424215,1501.39473684211,158.127874616369,0.20885475297374,0.434587216579845,-0.225732463606102
"WinterGame","73",1.42129991331939,1.07600758115783,1.74478049123102,4.94444444444444,108.676484894156,1.56065678465091,-0.0483111787772101,-667.369995117188,225.562345420861,2381.07499389648,179.424528472277,0.351571884775977,0.278314377375485,0.0732575074004876
"WinterGame","74",1.28239357114367,0.954157220406324,1.80635365486362,4.5625,79.3805823095428,1.14487142015857,-0.50425036074623,-936.799994973575,175.494678264911,1993.56470444623,134.471472645612,0.248728309156278,0.295655129003877,-0.0469268198475966
"WinterGame","75",1.05410789810504,0.885867456816882,1.41590018741967,3.94117647058824,60.6710040994049,0.789270331604907,-0.747310521569912,-951.988898383247,167.886262882121,1971.4110921224,158.508532677214,0.0526948149983414,0.173882751838326,-0.121187936839986
"WinterGame","77",2.60521697989631,1.31654961415538,3.91573542343609,6.5,117.99789228106,1.99435741072043,0.440478822882718,-530.716669718424,200.622619657783,2365.60001627604,228.181724621356,0.957515965362831,0.68250157971129,0.275014385651541
"WinterGame","78",1.58779155038868,1.02604764516543,2.39470442650525,5.625,103.488902057226,1.66082269288107,0.255197692229481,-674.774998474121,276.359551796804,2413.06499023437,170.815341779534,0.462344088710562,0.436629905257114,0.0257141834534474
"WinterGame","81",2.45886828196834,1.48107266038113,2.75624487458358,6.16666666666667,127.109688998951,1.77834054368647,0.0393072033775345,-496.945000457764,183.403881716691,2474.97000732422,151.210158862258,0.899701196109383,0.506934600324889,0.392766595784492
"WinterGame","82",0.696295441142646,0.544200688248167,1.637076333213,4.1,108.100661057226,1.96092047889766,0.54015385604718,-1426.66666666667,199.303767689571,1616.9611070421,171.550652808803,-0.36198122431538,0.246455963621301,-0.608437187936681
"WinterGame","84",1.71538805417024,1.09781107059248,2.44157208385882,5.5,98.5001909609627,1.17165648191586,-0.48758752189786,-685.384992218018,214.584272505764,2250.06998901367,178.967364408609,0.539639325675761,0.446321064249288,0.0933182614264742
"WinterGame","86",1.62426040215953,1.13811537223883,2.0367547366403,6.3125,106.930963557465,1.48370500428217,0.415194357793737,-686.999996409697,213.219148690071,2326.83527688419,163.982238015448,0.485052575042761,0.355678862896695,0.129373712146068
"WinterGame","89",1.53708537248683,1.18047972133009,1.69542630582928,5.33333333333333,91.6821656653886,1.40098789262595,0.094955360116296,-747.144444783529,225.271721765454,2253.36111111111,161.005262742833,0.429888007897978,0.263967108536747,0.165920899361232
"WinterGame","90",1.50025322898549,0.909924952237618,2.71842897914831,6.06666666666667,113.405902831554,1.79331738523502,0.361573041154219,-630.134998321533,174.237983861843,2244.93997192383,164.945261032042,0.405633913183446,0.500027066124079,-0.094393152940636
"WinterGame","91",1.88453904858686,1.0507139119663,3.21692781788832,4.64705882352941,105.145846236637,1.39721823985255,-0.360824998181925,-698.754995727539,211.347018110841,2277.4950012207,193.537531464679,0.63368325443734,0.584213405147796,0.0494698492895403
"WinterGame","93",1.04984299966385,0.811058840436519,1.67549828870608,3.83333333333333,96.8269930599808,1.22816855677324,-0.467210517964867,-1428.6799987793,211.974860054993,1583.39499511719,175.701876600375,0.0486406288599183,0.25805530341579,-0.209414674555875
"WinterGame","96",1.52325777527691,1.09340944946653,1.94080168931248,3.73684210526316,87.7394210120962,1.20249378000668,-0.293737312468474,-1414.68948524877,223.172579429219,1632.90001156456,163.785952147711,0.420851314533183,0.331550564813981,0.0893007497192025
"WinterGame","97",2.11310630262539,1.27342126014474,2.7535850697836,4.22222222222222,107.027333412217,1.79274604675332,0.733004359917847,-1566.90998535156,253.090881191565,1592.99498901367,163.692741150563,0.748159046230464,0.506451862194412,0.241707184036053
"WinterGame","98",1.1784964439527,0.952830569347561,1.52976664998663,4.25,86.6717934110868,1.04695226963542,-0.846326217396093,-1444.83750915527,236.96965621101,1610.58123779297,150.006542159313,0.164239425954367,0.212557603711968,-0.0483181777576056
"WinterGame","99",1.88276300988876,1.09981577082521,2.93056547304968,3.5625,106.94645903782,1.38753687509217,-0.248799714341427,-1394.79498901367,259.848661840066,1693.18500366211,158.105022949072,0.632740384021266,0.537597699311448,0.0951426847098138
"WinterGame","100",1.61629797206562,1.0038109291668,2.59262089224721,3.94117647058824,101.802246720058,1.13715312302794,-0.621300436085814,-1504.29000244141,213.393899989878,1531.5799987793,171.773448417714,0.480138331755873,0.476334645783261,0.00380368597261058
"WinterGame","103",1.28590713846318,0.773018141265023,2.767195496754,4.30769230769231,99.136885399076,1.68799937107623,0.76877323258897,-662.350003814697,246.099703846727,2150.52501831055,150.051879893098,0.251464413615017,0.508917175636965,-0.257452762021946
"WinterGame","104",1.64904263964505,1.19033834189543,1.91921188840455,5.18181818181818,112.687096407875,1.83148424870402,0.180343486036885,-647.406251907349,263.860037298986,2169.54373168945,151.094942909658,0.500194901123717,0.325957313491278,0.174237587632434
"WinterGame","106",2.05289665796495,1.50870760500331,1.85150127895129,5.125,79.2090932986688,1.24508708938327,-0.300077017809865,-919.778946725946,171.61575641968,2099.61053145559,161.731178718787,0.719251799685065,0.307998406068117,0.411253393616952
"WinterGame","107",1.56488878239679,1.17731099983885,1.76678844941028,5.16666666666667,78.1393666844408,1.01093527803645,-0.640042281999192,-972.914994812012,187.347413364152,2032.83499145508,156.753442211694,0.447814755905683,0.284581731571307,0.163233024334379
"WinterGame","108",2.33608722723494,1.26937060385052,3.38689112778507,4.27777777777778,106.358361676682,1.18364283444268,-0.944579762388983,-1194.70554945204,203.100420748802,1805.22222222222,146.915436172025,0.84847740469476,0.609956214587618,0.238521190107141
"WinterGame","109",1.55836474058403,1.09730573587689,2.01689332168964,6.1,116.616324151337,1.59570729033069,-0.258582032911012,-1285.27998962402,258.978177109594,1807.20998535156,159.376036039434,0.443637028254918,0.350779183989868,0.092857844265048
"WinterGame","110",0.930042108493156,0.74919608704091,1.54104110578772,5.52941176470588,104.203904588436,1.55900016246089,-0.12799572921741,-1192.21501159668,299.936715977607,1856.22498779297,145.839857726521,-0.0725254159102207,0.216229115365448,-0.288754531275669
"WinterGame","113",1.45907658813954,1.02206007360658,2.03799602124093,3.89473684210526,100.789740054752,1.35903267370995,-0.296949858465625,-1264.94000549316,192.972271098486,1691.13000488281,153.949176734131,0.37780376174724,0.355983491256264,0.0218202704909771
"WinterGame","114",1.09635158864489,0.982143757365795,1.24609048374815,4.11111111111111,78.7693571056046,0.918710840546103,-0.662828121303008,-1372.08333333333,204.318490255128,1666.43888346354,158.294506973289,0.0919879296420984,0.11000551855457,-0.0180175889124708
"WinterGame","115",2.13597597700973,1.44834889695191,2.17493529981463,4.7,86.614724651094,1.12067504351835,-0.462871895298094,-1267.03000183105,298.918993915073,1762.86500244141,152.725166680542,0.758923674316412,0.388499458443263,0.37042421587315
"WinterGame","116",1.41801332073101,1.16861008632965,1.47238491860382,3,84.685461558607,1.00619267788791,-0.50324440093751,-1374.67500610352,221.98040512306,1612.9799987793,164.838119979316,0.349256822093323,0.193441739869957,0.155815082223363
"WinterGame","117",1.60218793025911,1.13657955788925,1.98713434701509,4.55,98.0110327677381,1.34462759660396,-0.271564711580613,-1296.20000305176,295.745783099898,1725.27999267578,152.218996139182,0.471370151540639,0.343346787138009,0.128023364402632
"WinterGame","118",2.43929074817631,1.42814755439945,2.91729922160354,5,109.425847376695,1.58300473819496,-0.155017484611006,-1308.40000305176,283.07940203923,1756.64999389648,152.417501181971,0.891707320073447,0.535329132082787,0.356378187990656
"WinterGame","119",1.57916521974808,1.27771020544772,1.5275323390819,4,97.788159493535,1.10914334996613,-1.08235345546787,-1331.40000610352,293.913184668656,1725.22000732422,145.330077728067,0.456896365485501,0.211826791543943,0.245069573941557
"WinterGame","120",1.0813308095442,0.910008835621747,1.41197151779147,3.4,94.9047439649312,1.38506795563288,-0.703498441386675,-1321.60000332919,199.877792750144,1630.66364080256,134.56614845666,0.0781925136219755,0.172493483665908,-0.0943009700439308
"WinterGame","123",1.39447678450691,0.995936342617621,1.96046645671527,3.78571428571429,95.8972201137348,1.23173923712591,-0.489751787967464,-1379.05556233724,197.589442730129,1629.2111070421,162.43487281696,0.33251928004931,0.336591216523891,-0.00407193647458092
"WinterGame","124",1.95372117904846,1.31937751350135,2.19273936266687,4.5,102.930611265615,1.29498062059893,-0.362142199668356,-1208.10000610352,300.489470373303,1794.575,152.153596492584,0.669735851038069,0.39257580634973,0.277160044688344
"WinterGame","125",2.15908025986073,1.27654337898477,2.86066115456227,4.47368421052632,105.7349845165,1.84864229404829,0.967823523732354,-1265.51499938965,295.711170413034,1741.85499267578,158.397732677714,0.769682325395086,0.525526385519644,0.244155939875444
"WinterGame","126",2.32671938207683,1.26317829276426,3.39280350017691,4,96.8530122196056,1.75924444639376,1.12079415839746,-1371.76874160767,208.934959907255,1623.36875152588,144.456313903998,0.844459284902583,0.610828285413088,0.233630999489493
"WinterGame","129",1.61845961751457,1.0133481783754,2.55085841105847,3.6875,100.29161790953,1.48017285614561,0.0435304641215397,-1302.72353587431,193.854834425044,1659.50588091682,154.062514793626,0.481474843510377,0.468214967155101,0.0132598763552804
"WinterGame","130",1.80018377246928,1.12210762414536,2.57373991930265,5,81.7563772754321,0.96358914599104,-0.903528736131623,-1277.29499816895,297.654161183585,1751.54499511719,154.986313208357,0.587888755506963,0.472680031308471,0.115208724198494
"WinterGame","131",1.78284342990392,1.14508259618209,2.42411256049332,4.27272727272727,111.004548196196,1.69132713026841,0.100816231859652,-1409.39999389648,212.248021537271,1609.15624237061,146.921638548029,0.578209522296087,0.442732751488018,0.13547677080807
"WinterGame","132",2.84814604198064,1.49599813707854,3.6246193412209,3.85714285714286,97.6463157700586,1.38120792883946,-0.3599858864808,-1289.72499465942,199.956270513827,1690.625,139.847085692299,1.04666827102035,0.643874636737201,0.402793634283155
"WinterGame","134",1.87862928859636,1.35059803212114,1.93477270793079,4.3,103.4227615008,1.96885891104153,1.19569296581161,-1422.63333468967,208.310214319789,1615.16666666667,163.704269268964,0.630542409107421,0.329994927990349,0.300547481117072
"WinterGame","135",1.60206759545968,1.12607024069193,2.02409415045107,4.41176470588235,81.9480256417312,1.0119742854136,-0.685563375113952,-1351.25000305176,243.385257203094,1710.2799987793,160.120607306657,0.471295042175284,0.352561133682308,0.118733908492977
"WinterGame","136",1.10158510164327,0.925108984212635,1.4179153695828,4.47058823529412,83.8439722393703,0.923106365592547,-0.763612789285497,-1217.44210976049,298.780174286934,1778.98946982936,160.053878948745,0.0967501440518835,0.174593871691499,-0.0778437276396175
"WinterGame","137",1.54128756059601,0.964482283027242,2.5537526953364,4.38888888888889,87.0143527126702,1.12455530910687,-0.581852019037328,-1356.96999816895,225.30399253083,1639.13999633789,165.282842169744,0.432618145415857,0.468781961295841,-0.0361638158799843
"WinterGame","138",0.864689944802902,0.67178517003943,1.65676149588498,3.75,93.0578642434339,1.02569350976845,-0.560806470684544,-1313.07999572754,202.799901062199,1696.1450012207,156.073638618299,-0.145384281621699,0.252432395389537,-0.397816677011235
"WinterGame","139",2.00824487259292,1.06579490487276,3.55047169036935,4.57894736842105,107.600008023967,1.5369681770892,0.220205508514617,-1211.75500183105,302.742623796482,1817.2,154.023430117249,0.697261142896819,0.633540232593698,0.0637209103031205
"WinterGame","140",2.94004117436548,1.52432755323079,3.7200624063836,3.75,98.6166759602309,1.1500793067605,-0.88839965334585,-1122.78751373291,149.750113301617,1702.41250610352,146.497040963724,1.07842358613874,0.656870222026956,0.421553364111787
"WinterGame","141",1.56981471809219,1.14474770589865,1.88051685102664,3.10526315789474,53.6151132197664,0.7005064299426,-0.680778354776387,-1197.04210462068,180.520424099414,1789.13684082031,153.28838621832,0.450957598442003,0.315773329908461,0.135184268533536
"WinterGame","142",1.99049148529746,1.39092692205467,2.04791544758547,4.70588235294118,94.8885402182507,1.48035113600716,0.202788627462422,-1194.41000061035,186.341502871191,1768.70999755859,155.825210284502,0.688381585778882,0.35841121048317,0.329970375295714
"WinterGame","143",0.821465650060673,0.682906194711167,1.4469606189481,3.61538461538462,82.5795730789838,1.06529645102888,-0.3486827300922,-1222.54499511719,235.216702854973,1796.51500244141,170.267768828683,-0.1966651560605,0.184732615812303,-0.381397771872803
"WinterGame","146",1.03732725062882,0.969672911536188,1.14440842669927,3.5,80.7376818826111,0.925513477070178,-0.663733288428565,-1189.84443495009,282.458769533174,1818.44999864366,127.904290858116,0.0366474538411455,0.0674439227939754,-0.0307964689528325
"WinterGame","147",1.46088761507862,1.01426157218527,2.07459664694223,3.95,106.859247040052,1.89449866709704,1.03989865154977,-1199.67001342773,294.704630953649,1814.26000366211,147.451208677938,0.379044206523449,0.364883373885632,0.014160832637822
"WinterGame","148",1.33462296210706,0.923168108193287,2.09004481953826,4.88888888888889,108.32601432812,1.4239059682628,-0.442354030976696,-1271.96000976563,244.510328406853,1787.90500488281,148.333028428535,0.288648826574682,0.368592755250966,-0.0799439286762813
"WinterGame","149",1.93040092925251,1.26523545086721,2.32783574092539,3.65,100.476488849506,1.70258946708222,0.342810660116635,-1167.63000793457,299.709318374181,1833.52500610352,149.425092204051,0.657727716706786,0.422469484679059,0.235258232027726
"WinterGame","150",1.93898963459535,1.08988523557123,3.16511457804553,4.46153846153846,104.25351099284,1.8080544951702,0.495126433253808,-1252.35624694824,194.545087130977,1703.30000305176,140.187654027727,0.662167030498598,0.576094628267521,0.0860724022310712
"WinterGame","151",1.60608618640038,1.36828823745162,1.3777883448365,3.45,45.1512400166454,0.572281645524235,-0.717642092098951,-1207.40999755859,184.916441980636,1734.51500244141,159.132582439033,0.473800279340171,0.160239782442378,0.313560496897789
